seller_id,seller_cluster,scaled_expected_orders_60d,scaled_p_purchase_approx_60d,scaled_expected_commission_60d
1bc2e21de46adfea6b98cc96b00f3b40,0,-1.101318440198836,-1.2292795562938914,-0.47908978257808965
1c129092bf23f28a5930387c980c0dfc,2,1.8585886341067814,1.061319198604006,1.3726468326260788
1c5e4e49b9079480255b49d50aac1aa9,1,-0.13132328753079747,0.15624923189296802,1.0160723499152977
1c68394e931a64f90ea236c5ea590300,2,1.662728084941211,1.061319198571559,1.7009314745677346
1c83418358f249c9d6affa52d579db0e,0,-1.179141929014541,-1.3198209819827063,-1.470786211911113
1ca4bdb0cd7fc48e949bac066188ed26,1,-0.32537725106407983,-0.13787434788312383,0.4318625742498655
1ca7077d890b907f89be8c954a02686a,1,-0.5261484505780637,-0.44401827690634593,-0.31209960851455093
1caf283236cd69af44cbc09a0a1e7d32,1,0.6372201365517055,0.9707370167347682,-0.1553760213180292
1cbd50a8c52e6cf8e315c5709fab386f,2,0.6246391272254851,0.9647123709573477,0.31458922137287065
1ce3ae5a399804d1a87e706f8a813c3e,2,1.0035853319637469,1.0553668648258716,0.5469583240367174
1d0997ff06b524ce9289ffd75114ecd3,0,-0.8784476659786683,-0.9476184797127107,0.283079468869531
