seller_id,kmeans_feature_group,kmeans_horizon,kmeans_k,expected_orders_60d,p_purchase_approx_60d,expected_commission_60d,seller_cluster
3be5841cdcc46de4ed3f9116f104b2c5,orders_purchase_commission_60d,60,3,0.0003803266800355,0.0003802543650118,0.0086844860626524,0
3be634553519fb6536a03e1358e9fdc7,orders_purchase_commission_60d,60,3,12.372625035168545,0.9999957671076808,125.80306846918226,2
3c03b12bab54d8b37d79d914bfdb1aa0,orders_purchase_commission_60d,60,3,12.086990501444276,0.9999943676877664,243.35477996335828,2
3c3017960b2dbd72711a61f0400aab8f,orders_purchase_commission_60d,60,3,8.977528205873768e-06,8.977487907957382e-06,0.0001349451650722,0
3c487ae8f8d7542beff5788e2e0aea83,orders_purchase_commission_60d,60,3,4.397587630083968,0.9876930068585912,218.3617876477176,2
3c4e0452bff7a2a788179488d3d77032,orders_purchase_commission_60d,60,3,0.2543078542683479,0.2245469612316736,4.49617444677664,0
3c7c4a49ec3c6550809089c6a2ca9370,orders_purchase_commission_60d,60,3,30.00565686710384,0.999999999999907,136.83839730141526,2
3c88ed2e76a2247933a15daa7161eb1c,orders_purchase_commission_60d,60,3,0.285204212977531,0.2481393010711022,6.630997951727595,0
3ca08eeb8d5595949fed424bd3677742,orders_purchase_commission_60d,60,3,0.9424860216505954,0.6103420677978579,17.980868074820865,1
3cfa1358a6caa965278721344c8d76f2,orders_purchase_commission_60d,60,3,4.237132246061015,0.9855510314278464,695.4853895901468,2
3d01d1c414c44b5943a09619ff3853cb,orders_purchase_commission_60d,60,3,0.0001843167436334,0.0001842997583461,0.0021705447787961,0
3d0cd21d41671c46f82cd11176bf7277,orders_purchase_commission_60d,60,3,1.045965301038194,0.648647505298723,7.890051361295124,1
3d2531eccfbde1d7c8db7a3a12fb267a,orders_purchase_commission_60d,60,3,2.367855462365309,0.906318585671696,35.51428015228609,1
3d290fe363c60a77498c1126fd3fb8d3,orders_purchase_commission_60d,60,3,0.114571925864854,0.1082522036200692,1.603820730827363,0
