seller_id,frequency,recency,T,monetary_value,total_orders_cal,total_gmv_cal,historical_aov_cal,prob_alive,expected_avg_gmv,expected_orders_30d,activity_score_30d,p_purchase_approx_30d,predicted_gmv_30d,expected_commission_30d,actual_orders_30d,actual_active_30d,actual_gmv_30d,actual_commission_30d,expected_orders_60d,activity_score_60d,p_purchase_approx_60d,predicted_gmv_60d,expected_commission_60d,actual_orders_60d,actual_active_60d,actual_gmv_60d,actual_commission_60d,expected_orders_90d,activity_score_90d,p_purchase_approx_90d,predicted_gmv_90d,expected_commission_90d,actual_orders_90d,actual_active_90d,actual_gmv_90d,actual_commission_90d
6860153b69cc696d5dcfe1cdaaafcf62,21,158.84876157407408,160.3653587962963,47.37190476190476,22,1157.19,52.599545454545456,0.9921558435300148,47.76108268373604,3.8522369137535084,3.8522369137535084,0.9787678112968149,183.98700575512146,27.598050863268217,4.0,1,212.95000000000002,31.942500000000003,7.622038038298816,7.622038038298816,0.9995104568938604,364.03678896577105,54.60551834486566,20.0,1,877.83,131.6745,11.321626361130415,11.321626361130415,0.999987891784407,540.7331327483154,81.10996991224731,29.0,1,1327.05,199.05749999999998
6861de0f40cacb0602e473c51639f980,0,0.0,163.54630787037038,0.0,1,499.0,499.0,1.0,499.0,0.07948161646235762,0.07948161646235762,0.07640500124403327,39.66132661471645,5.949198992207467,1.0,1,25.0,3.75,0.15788468971843417,0.15788468971843417,0.14605175469593623,78.78446016949864,11.817669025424797,2.0,1,125.0,18.75,0.23533128593076652,0.23533128593076652,0.20969101199309004,117.43031167945249,17.61454675191787,4.0,1,175.0,26.25
688756f717c462a206ad854c5027a64a,17,19.110416666666666,20.327916666666667,47.81882352941176,18,899.89,49.99388888888889,0.9805755429344664,48.29921301483702,20.320979251167817,20.320979251167817,0.9999999985047602,981.4873055222376,147.22309582833563,17.0,1,1334.98,200.24699999999999,39.01293623920409,39.01293623920409,1.0,1884.294117751573,282.64411766273594,33.0,1,2674.76,401.214,56.7553578680197,56.7553578680197,1.0,2741.23911940079,411.1858679101185,54.0,1,4454.33,668.1495
68f86ba270525243e68ae74044f992b9,6,210.99400462962964,252.29903935185186,58.449999999999996,7,488.7,69.81428571428572,0.9419397081282015,59.789341973915455,0.7072868240778307,0.7072868240778307,0.5070200741265198,42.288213798434,6.3432320697651,1.0,1,89.0,13.35,1.4050545485940718,1.4050545485940718,0.7546463276099904,84.00728689789636,12.601093034684455,2.0,1,188.9,28.335,2.0942426607000604,2.0942426607000604,0.8768365151106907,125.2133906169585,18.782008592543775,2.0,1,188.9,28.335
6902157ee16728322d61a1321fa79e58,1,15.861597222222223,221.0510763888889,79.9,2,159.8,79.9,0.31281961409856424,87.61979724766582,0.06004747875673254,0.06004747875673254,0.058280179163479384,5.261347913898425,0.7892021870847638,0.0,0,0.0,0.0,0.11935172386532718,0.11935172386532718,0.11250440752063096,10.457573846239365,1.5686360769359047,0.0,0,0.0,0.0,0.17798466535348736,0.17798466535348736,0.1630447421966117,15.594980291466213,2.339247043719932,0.0,0,0.0,0.0
695051e2981c8b19e77cafe450d5bdf3,0,0.0,143.48649305555554,0.0,1,169.76,169.76,1.0,169.76,0.09025196554100567,0.09025196554100567,0.08629906488553984,15.321173670241123,2.2981760505361684,0.0,0,0.0,0.0,0.1791334493176085,0.1791334493176085,0.1640056709200306,30.409694356157217,4.561454153423583,0.0,0,0.0,0.0,0.2668155964517,0.2668155964517,0.23418572268438032,45.29461565364059,6.794192348046089,0.0,0,0.0,0.0
6973a06f484aacf400ece213dbf3d946,86,91.19482638888888,98.36512731481481,117.18651162790698,87,10248.94,117.80390804597701,0.5215763590168577,117.27235856905959,13.043464959564677,13.043464959564677,0.99999783581121,1529.6378997210331,229.44568495815497,0.0,0,0.0,0.0,25.664865438999914,25.664865438999914,0.9999999999928568,3009.779302389063,451.46689535835947,2.0,1,169.78,25.467,37.953109353622345,37.953109353622345,1.0,4450.850648928729,667.6275973393093,2.0,1,169.78,25.467
698624c6632eeba1774924dbea24c700,0,0.0,25.150069444444444,0.0,1,19.9,19.9,1.0,19.9,0.45185198443071367,0.45185198443071367,0.36355163297905213,8.991854490171201,1.34877817352568,0.0,0,0.0,0.0,0.88001804059392,0.88001804059392,0.5852245711809954,17.512359007819008,2.626853851172851,0.0,0,0.0,0.0,1.2923260871835853,1.2923260871835853,0.7253687766266075,25.717289134953347,3.857593370243002,0.0,0,0.0,0.0
6989574bd97d9773f10d232b6c07da59,5,251.85076388888888,404.0297685185185,353.9,6,2158.5,359.75,0.7734725986852629,354.83664953105796,0.30876631558877193,0.30876631558877193,0.26564764332497637,109.5616049115691,16.434240736735365,0.0,0,0.0,0.0,0.6148712853343978,0.6148712853343978,0.45928951179991606,218.17886678091287,32.726830017136926,0.0,0,0.0,0.0,0.9184891320360856,0.9184891320360856,0.6008783941800478,325.91360624237416,48.88704093635612,1.0,1,319.9,47.98499999999999
69a43819c758c65a5befb0b471c954d7,1,93.36930555555556,319.5079861111111,199.9,2,299.85,149.925,0.7354874905174904,206.271485076363,0.09832317349863685,0.09832317349863685,0.09364405380373131,20.28126701498472,3.042190052247708,0.0,0,0.0,0.0,0.19577458860336092,0.19577458860336092,0.17780245351102786,40.382715131429265,6.05740726971439,0.0,0,0.0,0.0,0.29241634868390226,0.29241634868390226,0.25354231540800287,60.317154503636104,9.047573175545415,0.0,0,0.0,0.0
6a0cbc8af2e8abd1bdfb777943d174c6,31,320.65866898148147,357.21743055555555,113.68064516129031,32,3606.5,112.703125,0.8858087604605129,113.92003004876793,2.3043677127221005,2.3043677127221005,0.9001781031805202,262.5136390767123,39.37704586150684,1.0,1,95.4,14.31,4.583995938260248,4.583995938260248,0.9897859998723614,522.2089550300376,78.33134325450564,1.0,1,95.4,14.31,6.840847157620072,6.840847157620072,0.9989308027627243,779.3095137551072,116.89642706326607,2.0,1,181.65,27.2475
6a51fc556dab5f766ced6fbc860bc613,21,352.0730208333333,387.20351851851854,309.32714285714286,22,6634.7699999999995,301.58045454545453,0.9533981066023319,309.5746470311041,1.5623722415049217,1.5623722415049217,0.7903618315027927,483.6708351950811,72.55062527926216,0.0,0,0.0,0.0,3.10935500384201,3.10935500384201,0.9553702679354477,962.5774778087876,144.38662167131815,0.0,0,0.0,0.0,4.6420754696546584,4.6420754696546584,0.99036232584458,1437.0688750100878,215.56033125151316,1.0,1,293.2,43.98
6a8a889bde935bafa76d7848782dfaf9,17,39.24489583333333,40.41341435185185,33.70117647058823,18,605.92,33.66222222222222,0.987506115661077,34.19099656475484,11.354597904908726,11.354597904908726,0.9999882845011518,388.22501796090677,58.233752694136015,1.0,1,76.47,11.4705,22.06359541038985,22.06359541038985,0.9999999997382406,754.3763148827801,113.15644723241701,8.0,1,254.89999999999998,38.23499999999999,32.338528283268175,32.338528283268175,0.999999999999991,1105.6865094424495,165.85297641636743,8.0,1,254.89999999999998,38.23499999999999
6a8b085f816a1f75f92dbac6eb545f8f,98,274.7637037037037,275.2720023148148,46.62122448979592,99,4608.78,46.55333333333333,0.998262844627897,46.70474224699114,10.502622776297033,10.502622776297033,0.9999725356779686,490.5222896843314,73.5783434526497,2.0,1,133.6,20.04,20.859960278125328,20.859960278125328,0.9999999991277633,974.2590680723171,146.13886021084755,9.0,1,618.6,92.79,31.086569335508447,31.086569335508447,0.9999999999999685,1451.8902081581407,217.7835312237211,18.0,1,915.49,137.3235
