seller_id,frequency,recency,T,monetary_value,total_orders_cal,total_gmv_cal,historical_aov_cal,prob_alive,expected_avg_gmv,expected_orders_30d,activity_score_30d,p_purchase_approx_30d,predicted_gmv_30d,expected_commission_30d,expected_orders_60d,activity_score_60d,p_purchase_approx_60d,predicted_gmv_60d,expected_commission_60d,expected_orders_90d,activity_score_90d,p_purchase_approx_90d,predicted_gmv_90d,expected_commission_90d
01fdefa7697d26ad920e9e0346d4bd1b,92,361.8603125,369.3349537037037,122.53760869565218,93,11338.36,121.9178494623656,0.9900315881420291,122.61719674187678,7.325978585428412,7.325978585428412,0.9993417847716911,898.2909575362518,134.74364363043776,14.574276398117322,14.574276398117322,0.9999995317560415,1787.0569164784429,268.05853747176644,21.75098107388667,21.75098107388667,0.9999999996421765,2667.0443256656004,400.05664884984003
0241d4d5d36f10f80c644447315af0bd,115,203.96144675925925,204.20828703703702,118.50347826086956,116,13716.9,118.24913793103448,0.9985778924619128,118.56754885995242,16.497690539361816,16.497690539361816,0.9999999315861494,1956.090729102157,293.4136093653235,32.69872026642253,32.69872026642253,0.9999999999999937,3877.0071128469694,581.5510669270454,48.64076627369793,48.64076627369793,1.0,5767.216431742205,865.0824647613307
0249d282d911d23cb8b869ab49c99f53,10,185.0761226851852,224.13310185185185,37.15,11,393.0,35.72727272727273,0.9162211179999202,37.978390311415396,1.2514651348158,1.2514651348158,0.7139146639342413,47.52863135116254,7.129294702674381,2.4835026380835443,2.4835026380835443,0.9165495835174727,94.31943252856665,14.147914879284997,3.698283737459846,3.698283737459846,0.9752340050341995,140.45486326361015,21.068229489541523
024b564ae893ce8e9bfa02c10a401ece,0,0.0,442.2178125,0.0,1,239.0,239.0,1.0,239.0,0.029908550367000925,0.029908550367000925,0.029465715505544332,7.148143537713221,1.0722215306569831,0.05965304969217274,0.05965304969217274,0.05790866423214258,14.257078876429285,2.1385618314643926,0.08924158785804234,0.08924158785804234,0.08537541531291659,21.32873949807212,3.1993109247108182
028872bfa080090a9d0abd4f1af168f8,0,0.0,254.61752314814814,0.0,1,70.5,70.5,1.0,70.5,0.05155399717711889,0.05155399717711889,0.05024763536907162,3.634556800986882,0.5451835201480323,0.10263600087395072,0.10263600087395072,0.097544593317478,7.235838061613526,1.0853757092420289,0.15328352175306487,0.15328352175306487,0.14211354214475003,10.806488283591072,1.6209732425386607
02c988090b766852e088c69d7fb3b551,7,268.76096064814817,283.2552083333333,97.19714285714285,8,855.77,106.97125,0.9750198390488671,98.28266122288741,0.7548763320803494,0.7548763320803494,0.529931256440263,74.19125481102884,11.128688221654325,1.5004731784858432,1.5004731784858432,0.7769753952676497,147.4704970751532,22.120574561272978,2.2376315624258014,2.2376315624258014,0.8932890564737066,219.9203847915353,32.988057718730296
02d35243ea2e497335cd0f076b45675d,12,323.56625,366.06028935185185,419.75,13,5535.0,425.7692307692308,0.9526551672684868,420.07848870613196,0.9577033231314914,0.9577033231314914,0.6162267221897564,402.31056460991726,60.346584691487585,1.9057293854885076,1.9057293854885076,0.8512858668763121,800.5559201388778,120.08338802083166,2.84480579063214,2.84480579063214,0.9418544419445798,1195.0417171912022,179.25625757868033
02dcd3e8e25bee036e32512bcf175493,8,67.9659837962963,68.12820601851851,84.0,9,822.0,91.33333333333333,0.9844101372895906,84.9687403548928,3.404651964934189,3.404651964934189,0.9667816207688187,289.2889888072687,43.39334832109031,6.675121645369163,6.675121645369163,0.9987380809301035,567.1766779226973,85.07650168840459,9.84469423299956,9.84469423299956,0.9999469721989062,836.4912681570502,125.47369022355753
02ecc2a19303f05e59ce133fd923fff7,15,298.8092824074074,316.2468171296296,286.17466666666667,16,4442.52,277.6575,0.9793583424206104,286.53862401092323,1.4110669672287643,1.4110669672287643,0.756117070809538,404.3251871769966,60.64877807654949,2.8056490198500654,2.8056490198500654,0.9395324861821946,803.9268096054332,120.58902144081497,4.185163163776118,4.185163163776118,0.9847802775680718,1199.210894209611,179.88163413144164
02f5837340d7eb4f653d676c7256523a,25,158.26903935185186,180.12837962962962,131.0636,26,3419.09,131.50346153846155,0.8783737851645845,131.35251341887047,3.6149282471641433,3.6149282471641433,0.9730811433477629,474.82991109388206,71.2244866640823,7.159287543742887,7.159287543742887,0.9992223916321429,940.3904131590398,141.05856197385597,10.642726410251182,10.642726410251182,0.9999761261397332,1397.9488636158856,209.69232954238282
02f623a8eb246f3c5f7c2f96462654e6,1,3.8782175925925926,5.3659375,159.0,2,288.0,144.0,0.9237803092143755,165.8310348080851,4.136487855698918,4.136487855698918,0.9840211268228068,685.9580615816285,102.89370923724427,7.838253804665651,7.838253804665651,0.9996056429357659,1299.825739516115,194.97386092741723,11.32308851415958,11.32308851415958,0.9999879094755344,1877.7194855266257,281.65792282899383
0307f7565ff85b299b6e5ef162b1b1a9,4,112.71108796296296,453.3848726851852,911.5,5,4695.0,939.0,0.07669148589387195,911.0905480435342,0.022304907500264003,0.022304907500264003,0.02205799226533378,20.321790398475866,3.0482685597713797,0.04444109594970125,0.04444109594970125,0.04346805796015363,40.4898624644686,6.07347936967029,0.0664183789851872,0.0664183789851872,0.06426071127018096,60.513157309777355,9.076973596466603
034b9387752bfa309f350a70cd45ffa3,3,12.334282407407407,19.337523148148147,12.0,4,48.0,12.0,0.8929575519932715,14.84891253624085,3.834772782000884,3.834772782000884,0.9783937527592593,56.94220563628813,8.54133084544322,7.380975977027019,7.380975977027019,0.9993770074372362,109.59946671496905,16.43992000724536,10.754630043152481,10.754630043152481,0.9999786536553379,159.69456087039936,23.954184130559902
038b75b729c8a9a04b0d07cba7eabe86,1,2.2592708333333333,10.479652777777778,233.5,2,467.0,233.5,0.8119609406780092,239.4939576684021,2.358454325924534,2.358454325924534,0.905433721064297,564.8355604958301,84.72533407437452,4.510495031075196,4.510495031075196,0.9890069830563638,1080.236306035861,162.03544590537913,6.548687980976407,6.548687980976407,0.9985680068313866,1568.3712020995372,235.25568031493057
